"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2019","Latvija","Total","Total","Number","1,919,968",""
"2019","Lithuania","Total","Total","Number","2,794,184",""
"2019","Lietuva","Total","Total","Number","2,794,184",""
"2019","Luxembourg","Total","Total","Number","613,894",""
"2019","Luxembourg","Total","Total","Number","613,894",""
"2019","Luxembourg","Total","Total","Number","613,894",""
"2019","Hungary","Total","Total","Number","9,772,756",""
"2019","Közép-Magyarország","Total","Total","Number","3,031,160",""
"2019","Dunántúl","Total","Total","Number","2,927,175",""
"2019","Közép-Dunántúl","Total","Total","Number","1,058,236",""
"2019","Nyugat-Dunántúl","Total","Total","Number","989,343",""
"2019","Dél-Dunántúl","Total","Total","Number","879,596",""
"2019","Alföld és Észak","Total","Total","Number","3,814,421",""
"2019","Észak-Magyarország","Total","Total","Number","1,126,360",""
"2019","Észak-Alföld","Total","Total","Number","1,450,960",""
"2019","Dél-Alföld","Total","Total","Number","1,237,101",""
"2019","Malta","Total","Total","Number","493,559",""
"2019","Malta","Total","Total","Number","493,559",""
"2019","Malta","Total","Total","Number","493,559",""
"2019","Netherlands","Total","Total","Number","17,282,163",""
"2019","Noord-Nederland","Total","Total","Number","1,723,829",""
"2019","Groningen","Total","Total","Number","583,990",""
"2019","Friesland (NL)","Total","Total","Number","647,672",""
"2019","Drenthe","Total","Total","Number","492,167",""
"2019","Oost-Nederland","Total","Total","Number","3,644,949",""
"2019","Overijssel","Total","Total","Number","1,156,431",""
"2019","Gelderland","Total","Total","Number","2,071,972",""
"2019","Flevoland","Total","Total","Number","416,546",""
"2019","West-Nederland","Total","Total","Number","8,252,442",""
"2019","Utrecht","Total","Total","Number","1,306,912",""
"2019","Noord-Holland","Total","Total","Number","2,853,359",""
"2019","Zuid-Holland","Total","Total","Number","3,709,139",""
"2019","Zeeland","Total","Total","Number","383,032",""
"2019","Zuid-Nederland","Total","Total","Number","3,660,943",""
"2019","Noord-Brabant","Total","Total","Number","2,544,806",""
"2019","Limburg (NL)","Total","Total","Number","1,116,137",""
"2019","Austria","Total","Total","Number","8,858,775",""
"2019","Ostösterreich","Total","Total","Number","3,868,466",""
"2019","Burgenland (AT)","Total","Total","Number","293,433",""
"2019","Niederösterreich","Total","Total","Number","1,677,542",""
"2019","Wien","Total","Total","Number","1,897,491",""
"2019","Südösterreich","Total","Total","Number","1,803,991",""
"2019","Kärnten","Total","Total","Number","560,939",""
"2019","Steiermark","Total","Total","Number","1,243,052",""
"2019","Westösterreich","Total","Total","Number","3,186,318",""
"2019","Oberösterreich","Total","Total","Number","1,482,095",""
"2019","Salzburg","Total","Total","Number","555,221",""
"2019","Tirol","Total","Total","Number","754,705",""
"2019","Vorarlberg","Total","Total","Number","394,297",""
"2019","Poland","Total","Total","Number","37,972,812",""
"2019","Makroregion Poludniowy","Total","Total","Number","7,849,543",""
"2019","Malopolskie","Total","Total","Number","3,360,545",""
"2019","Slaskie","Total","Total","Number","4,488,998",""
"2019","Makroregion Pólnocno-Zachodni","Total","Total","Number","6,151,984",""
"2019","Wielkopolskie","Total","Total","Number","3,473,172",""
"2019","Zachodniopomorskie","Total","Total","Number","1,675,502",""
"2019","Lubuskie","Total","Total","Number","1,003,310",""
"2019","Makroregion Poludniowo-Zachodni","Total","Total","Number","3,811,110",""
"2019","Dolnoslaskie","Total","Total","Number","2,865,072",""
"2019","Opolskie","Total","Total","Number","946,038",""
"2019","Makroregion Pólnocny","Total","Total","Number","5,764,951",""
"2019","Kujawsko-Pomorskie","Total","Total","Number","2,055,433",""
"2019","Warminsko-Mazurskie","Total","Total","Number","1,404,441",""
"2019","Pomorskie","Total","Total","Number","2,305,077",""
"2019","Portugal","Total","Total","Number","10,276,617",""
"2019","Continente","Total","Total","Number","9,779,826",""
"2019","Norte","Total","Total","Number","3,572,583",""
"2019","Algarve","Total","Total","Number","438,864",""
"2019","Centro (PT)","Total","Total","Number","2,216,569",""
"2019","Área Metropolitana de Lisboa","Total","Total","Number","2,846,332",""
"2019","Alentejo","Total","Total","Number","705,478",""
"2019","Região Autónoma dos Açores (PT)","Total","Total","Number","242,846",""
"2019","Região Autónoma dos Açores (PT)","Total","Total","Number","242,846",""
"2019","Região Autónoma da Madeira (PT)","Total","Total","Number","253,945",""
"2019","Região Autónoma da Madeira (PT)","Total","Total","Number","253,945",""
"2019","Romania","Total","Total","Number","19,414,458",""
"2019","Macroregiunea unu","Total","Total","Number","4,870,384",""
"2019","Nord-Vest","Total","Total","Number","2,552,112",""
"2019","Centru","Total","Total","Number","2,318,272",""
"2019","Macroregiunea doi","Total","Total","Number","5,594,735",""
"2019","Nord-Est","Total","Total","Number","3,198,564",""
"2019","Sud-Est","Total","Total","Number","2,396,171",""
"2019","Macroregiunea trei","Total","Total","Number","5,245,005",""
"2019","Sud - Muntenia","Total","Total","Number","2,929,832",""
"2019","Bucuresti - Ilfov","Total","Total","Number","2,315,173",""
"2019","Macroregiunea patru","Total","Total","Number","3,704,334",""
"2019","Sud-Vest Oltenia","Total","Total","Number","1,926,860",""
"2019","Vest","Total","Total","Number","1,777,474",""
"2019","Slovenia","Total","Total","Number","2,080,908",""
"2019","Slovenija","Total","Total","Number","2,080,908",""
"2019","Vzhodna Slovenija","Total","Total","Number","1,094,435",""
"2019","Zahodna Slovenija","Total","Total","Number","986,473",""
"2019","Slovakia","Total","Total","Number","5,450,421",""
"2019","Slovensko","Total","Total","Number","5,450,421",""
"2019","Bratislavský kraj","Total","Total","Number","659,598",""
"2019","Západné Slovensko","Total","Total","Number","1,826,145",""
"2019","Stredné Slovensko","Total","Total","Number","1,339,242",""
"2019","Východné Slovensko","Total","Total","Number","1,625,436",""
"2019","Finland","Total","Total","Number","5,517,919",""
"2019","Manner-Suomi","Total","Total","Number","5,488,130",""
"2019","Länsi-Suomi","Total","Total","Number","1,379,749",""
"2019","Helsinki-Uusimaa","Total","Total","Number","1,671,024",""
"2019","Etelä-Suomi","Total","Total","Number","1,152,719",""
"2019","Pohjois- ja Itä-Suomi","Total","Total","Number","1,284,638",""
"2019","Åland","Total","Total","Number","29,789",""
"2019","Åland","Total","Total","Number","29,789",""
"2019","Sweden","Total","Total","Number","10,230,185",""
"2019","Östra Sverige","Total","Total","Number","4,052,937",""
"2019","Stockholm","Total","Total","Number","2,344,124",""
"2019","Östra Mellansverige","Total","Total","Number","1,708,813",""
"2019","Södra Sverige","Total","Total","Number","4,425,644",""
"2019","Småland med öarna","Total","Total","Number","864,630",""
"2019","Sydsverige","Total","Total","Number","1,521,848",""
"2019","Västsverige","Total","Total","Number","2,039,166",""
"2019","Norra Sverige","Total","Total","Number","1,751,604",""
"2019","Norra Mellansverige","Total","Total","Number","855,220",""
"2019","Mellersta Norrland","Total","Total","Number","375,733",""
"2019","Övre Norrland","Total","Total","Number","520,651",""
"2019","United Kingdom","Total","Total","Number","66,647,112",""
"2019","North East (UK)","Total","Total","Number","2,656,980",""
"2019","Tees Valley and Durham","Total","Total","Number","1,201,543",""
"2019","Northumberland and Tyne and Wear","Total","Total","Number","1,455,437",""
"2019","North West (UK)","Total","Total","Number","7,300,075",""
"2019","Cumbria","Total","Total","Number","498,083",""
"2019","Greater Manchester","Total","Total","Number","2,822,003",""
"2019","Lancashire","Total","Total","Number","1,495,318",""
"2019","Cheshire","Total","Total","Number","931,347",""
"2019","Merseyside","Total","Total","Number","1,553,324",""
"2019","Yorkshire and The Humber","Total","Total","Number","5,486,230",""
"2019","East Yorkshire and Northern Lincolnshire","Total","Total","Number","932,645",""
"2019","North Yorkshire","Total","Total","Number","824,054",""
"2019","South Yorkshire","Total","Total","Number","1,404,971",""
"2019","West Yorkshire","Total","Total","Number","2,324,560",""
"2019","East Midlands (UK)","Total","Total","Number","4,811,065",""
"2019","Derbyshire and Nottinghamshire","Total","Total","Number","2,210,381",""
"2019","Leicestershire, Rutland and Northamptonshire","Total","Total","Number","1,843,764",""
"2019","Lincolnshire","Total","Total","Number","756,920",""
"2019","West Midlands (UK)","Total","Total","Number","5,907,872",""
"2019","Herefordshire, Worcestershire and Warwickshire","Total","Total","Number","1,352,539",""
"2019","Shropshire and Staffordshire","Total","Total","Number","1,626,956",""
"2019","West Midlands","Total","Total","Number","2,928,377",""
"2019","East of England","Total","Total","Number","6,235,410",""
"2019","East Anglia","Total","Total","Number","2,521,676",""
"2019","Bedfordshire and Hertfordshire","Total","Total","Number","1,871,847",""
"2019","Essex","Total","Total","Number","1,841,887",""
"2019","London","Total","Total","Number","8,982,256",""
"2019","Inner London - West","Total","Total","Number","1,190,513",""
"2019","Inner London - East","Total","Total","Number","2,430,890",""
"2019","Outer London - East and North East","Total","Total","Number","1,940,638",""
"2019","Outer London - South","Total","Total","Number","1,316,772",""
"2019","Outer London - West and North West","Total","Total","Number","2,103,443",""
"2019","South East (UK)","Total","Total","Number","9,175,033",""
"2019","Berkshire, Buckinghamshire and Oxfordshire","Total","Total","Number","2,417,428",""
"2019","Surrey, East and West Sussex","Total","Total","Number","2,909,838",""
"2019","Hampshire and Isle of Wight","Total","Total","Number","1,993,050",""
"2019","Kent","Total","Total","Number","1,854,717",""
"2019","South West (UK)","Total","Total","Number","5,616,381",""
"2019","Gloucestershire, Wiltshire and Bristol/Bath area","Total","Total","Number","2,516,568",""
"2019","Dorset and Somerset","Total","Total","Number","1,336,003",""
"2019","Cornwall and Isles of Scilly","Total","Total","Number","568,612",""
"2019","Devon","Total","Total","Number","1,195,198",""
"2019","Wales","Total","Total","Number","3,136,383",""
"2019","West Wales and The Valleys","Total","Total","Number","1,968,383",""
"2019","East Wales","Total","Total","Number","1,168,000",""
"2019","Scotland","Total","Total","Number","5,454,238",""
"2019","North Eastern Scotland","Total","Total","Number","495,365",""
"2019","Highlands and Islands","Total","Total","Number","470,990",""
"2019","Northern Ireland (UK)","Total","Total","Number",":",""
"2019","Northern Ireland (UK)","Total","Total","Number",":",""
"2019","European Free Trade Association","Total","Total","Number","14,268,108",""
"2019","Iceland","Total","Total","Number","356,991",""
"2019","Ísland","Total","Total","Number","356,991",""
"2019","Ísland","Total","Total","Number","356,991",""
"2019","Liechtenstein","Total","Total","Number","38,378",""
"2019","Liechtenstein","Total","Total","Number","38,378",""
"2019","Liechtenstein","Total","Total","Number","38,378",""
"2019","Norway","Total","Total","Number","5,328,212",""
"2019","Norge","Total","Total","Number","5,328,212",""
"2019","Oslo og Akershus","Total","Total","Number","1,305,122",""
"2019","Hedmark og Oppland","Total","Total","Number","386,951",""
"2019","Sør-Østlandet","Total","Total","Number","1,005,070",""
"2019","Agder og Rogaland","Total","Total","Number","780,898",""
"2019","Vestlandet","Total","Total","Number","901,689",""
"2019","Trøndelag","Total","Total","Number","462,032",""
"2019","Nord-Norge","Total","Total","Number","486,450",""
"2019","Switzerland","Total","Total","Number","8,544,527",""
"2019","Schweiz/Suisse/Svizzera","Total","Total","Number","8,544,527",""
"2019","Région lémanique","Total","Total","Number","1,642,580",""
"2019","Espace Mittelland","Total","Total","Number","1,877,154",""
"2019","Nordwestschweiz","Total","Total","Number","1,161,105",""
"2019","Zürich","Total","Total","Number","1,520,968",""
"2019","Ostschweiz","Total","Total","Number","1,176,321",""
"2019","Zentralschweiz","Total","Total","Number","813,056",""
"2019","Ticino","Total","Total","Number","353,343",""
"2019","Montenegro","Total","Total","Number","622,182",""
"2019","Crna Gora","Total","Total","Number","622,182",""
"2019","Crna Gora","Total","Total","Number","622,182",""
"2019","North Macedonia","Total","Total","Number","2,077,132",""
"2019","Severna Makedonija","Total","Total","Number","2,076,953",""
"2019","Severna Makedonija","Total","Total","Number","2,076,953",""
"2019","Not regionalised / Unknown level 2","Total","Total","Number","179",""
"2019","Albania","Total","Total","Number","2,862,427",""
"2019","Shqipëria","Total","Total","Number","2,862,427",""
"2019","Turkey","Total","Total","Number","82,003,882",""
"2019","Istanbul","Total","Total","Number","15,067,724",""
"2019","Istanbul","Total","Total","Number","15,067,724",""
"2019","Bati Marmara","Total","Total","Number","3,569,552",""
"2019","Tekirdag, Edirne, Kirklareli","Total","Total","Number","1,802,315",""
"2019","Balikesir, Çanakkale","Total","Total","Number","1,767,237",""
"2019","Ege","Total","Total","Number","10,514,200",""
"2019","Izmir","Total","Total","Number","4,320,519",""
"2019","Aydin, Denizli, Mugla","Total","Total","Number","3,093,015",""
"2019","Manisa, Afyonkarahisar, Kütahya, Usak","Total","Total","Number","3,100,666",""
"2019","Dogu Marmara","Total","Total","Number","7,968,135",""
"2019","Bursa, Eskisehir, Bilecik","Total","Total","Number","4,089,156",""
"2019","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","Total","Number","3,878,979",""
"2019","Bati Anadolu","Total","Total","Number","7,961,507",""
"2019","Ankara","Total","Total","Number","5,503,985",""
"2019","Konya, Karaman","Total","Total","Number","2,457,522",""
"2019","Akdeniz","Total","Total","Number","10,461,409",""
"2019","Antalya, Isparta, Burdur","Total","Total","Number","3,137,694",""
"2019","Adana, Mersin","Total","Total","Number","4,034,593",""
"2019","Hatay, Kahramanmaras, Osmaniye","Total","Total","Number","3,289,122",""
"2019","Orta Anadolu","Total","Total","Number","4,064,957",""
"2019","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","Total","Number","1,603,688",""
"2019","Kayseri, Sivas, Yozgat","Total","Total","Number","2,461,269",""
"2019","Bati Karadeniz","Total","Total","Number","4,688,532",""
"2019","Zonguldak, Karabük, Bartin","Total","Total","Number","1,046,711",""
"2019","Kastamonu, Çankiri, Sinop","Total","Total","Number","819,468",""
"2019","Samsun, Tokat, Çorum, Amasya","Total","Total","Number","2,822,353",""
"2019","Dogu Karadeniz","Total","Total","Number","2,719,113",""
"2019","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","Total","Number","2,719,113",""
"2019","Kuzeydogu Anadolu","Total","Total","Number","2,211,054",""
"2019","Erzurum, Erzincan, Bayburt","Total","Total","Number","1,086,156",""
